Year_Factor,State_Factor,building_class,facility_type,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,site_eui,id
4,State_1,Commercial,Office_Uncategorized,94000,1988,63,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,91.51013699,2606
4,State_1,Commercial,Office_Uncategorized,17600,1924,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,5.399452055,2607
4,State_1,Commercial,Office_Uncategorized,33691,1922,100,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,15.22082192,2608
4,State_1,Commercial,Warehouse_Distribution_or_Shipping_center,14400,1927,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,6.6,2609
4,State_1,Commercial,Retail_Uncategorized,41504,1955,64,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,44.78356164,2610
4,State_1,Commercial,Service_Uncategorized,10800,1917,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,27.10520548,2611
4,State_1,Commercial,Office_Uncategorized,24682,1922,97,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,21.09424658,2612
4,State_1,Commercial,Office_Uncategorized,39318,1924,93,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,32.07890411,2613
4,State_1,Commercial,Office_Uncategorized,117200,1920,52,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,87.57287671,2614
4,State_1,Commercial,Office_Uncategorized,25121,1923,75,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,41.9,2615
4,State_1,Commercial,Office_Uncategorized,124258,1907,66,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,91.7490411,2616
4,State_1,Commercial,Office_Uncategorized,240291,1985,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,97.78465753,2617
4,State_1,Commercial,Office_Uncategorized,118783,1923,24,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,87.84986301,2618
4,State_1,Commercial,Education_College_or_university,99522,1912,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,20.89287671,2619
4,State_1,Commercial,Office_Uncategorized,13475,1923,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,48,2620
4,State_1,Commercial,Office_Uncategorized,39261,1911,82,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,44.68246575,2621
4,State_1,Commercial,Office_Uncategorized,17195,1929,94,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,30.60027397,2622
4,State_1,Commercial,Office_Uncategorized,15837,1908,80,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,30.09479452,2623
4,State_1,Commercial,Office_Uncategorized,24812,1919,99,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,15.90027397,2624
4,State_1,Residential,Mixed_Use_Predominantly_Commercial,24632,1920,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,10.30027397,2625
4,State_1,Commercial,Office_Uncategorized,15500,1929,100,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,27.29917808,2626
4,State_1,Commercial,Office_Uncategorized,16310,1920,57,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,54.19589041,2627
4,State_1,Commercial,Office_Uncategorized,15930,1921,86,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,44.14109589,2628
4,State_1,Commercial,Office_Uncategorized,19249,1924,98,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,32.71534247,2629
4,State_1,Commercial,Office_Uncategorized,67789,1912,97,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,47.29780822,2630
4,State_1,Commercial,Office_Uncategorized,12435,1918,5,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,67.7,2631
4,State_1,Commercial,Office_Uncategorized,151785,1927,99,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,29.80219178,2632
4,State_1,Commercial,Office_Uncategorized,25000,1929,95,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,28.21068493,2633
4,State_1,Commercial,Office_Uncategorized,24000,1923,74,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,44.91835616,2634
4,State_1,Commercial,Office_Uncategorized,15762,1929,97,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,20.78958904,2635
4,State_1,Commercial,Retail_Uncategorized,13000,1986,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,26.19315068,2636
4,State_1,Residential,Mixed_Use_Predominantly_Commercial,33000,1926,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,9.695068493,2637
4,State_1,Commercial,Office_Uncategorized,93567,1912,82,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,57.99589041,2638
4,State_1,Commercial,Warehouse_Distribution_or_Shipping_center,13714,1936,60,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,12.41287671,2639
4,State_1,Commercial,Education_College_or_university,115000,1920,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,34.99890411,2640
4,State_1,Commercial,Office_Uncategorized,172415,1911,100,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,99.54328767,2641
4,State_1,Commercial,Office_Uncategorized,23456,1916,40,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,51.61260274,2642
4,State_1,Commercial,Education_College_or_university,25920,1915,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,23.30082192,2643
4,State_1,Commercial,Education_College_or_university,73666,,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,90.81041096,2644
4,State_1,Commercial,Office_Uncategorized,110000,1987,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,117.7,2645
4,State_1,Commercial,Office_Uncategorized,64000,1906,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,14.80712329,2646
4,State_1,Commercial,Office_Uncategorized,23466,1923,94,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,27.0909589,2647
4,State_1,Commercial,Food_Service_Restaurant_or_cafeteria,28927,1917,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,29.83369863,2648
4,State_1,Commercial,Office_Uncategorized,10800,,26,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,66.27726027,2649
4,State_1,Commercial,Office_Uncategorized,49271,1917,94,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,46.8830137,2650
4,State_1,Commercial,Commercial_Other,249625,1974,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,63.59452055,2651
4,State_1,Commercial,Office_Uncategorized,108000,1902,95,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,32,2652
4,State_1,Commercial,Retail_Uncategorized,42075,1947,28,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,39.68876712,2653
4,State_1,Commercial,Office_Uncategorized,292929,1908,87,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,75.2,2654
4,State_1,Commercial,Office_Uncategorized,24096,1925,88,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,33.60767123,2655
4,State_1,Commercial,Office_Uncategorized,38280,1900,40,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,84.08931507,2656
4,State_1,Commercial,Office_Uncategorized,14170,1920,96,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,38.69506849,2657
4,State_1,Commercial,Office_Uncategorized,24500,1928,65,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,107.9219178,2658
4,State_1,Commercial,Office_Uncategorized,78389,1909,93,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,48.8860274,2659
4,State_1,Commercial,Office_Uncategorized,46759,1927,73,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,67.55369863,2660
4,State_1,Commercial,Office_Uncategorized,134445,1916,69,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,60.10684932,2661
4,State_1,Commercial,Office_Uncategorized,85554,,79,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,57.87205479,2662
4,State_1,Commercial,Office_Uncategorized,42429,1909,97,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,27.8030137,2663
4,State_1,Commercial,Office_Uncategorized,174765,1905,89,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,42.8860274,2664
4,State_1,Residential,Mixed_Use_Predominantly_Commercial,46500,1913,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,241.9019178,2665
4,State_1,Residential,Mixed_Use_Predominantly_Commercial,325369,2002,73,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,88.47890411,2666
4,State_1,Commercial,Office_Uncategorized,384203,1905,99,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,97.77671233,2667
4,State_1,Commercial,Office_Uncategorized,55853,2002,96,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,51.39534247,2668
4,State_1,Commercial,Office_Uncategorized,1011213,1920,88,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,110.8893151,2669
4,State_1,Commercial,Office_Uncategorized,16771,1974,1,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,189.0676712,2670
4,State_1,Residential,Mixed_Use_Predominantly_Commercial,95070,1900,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,12.39780822,2671
4,State_1,Commercial,Commercial_Other,13000,1946,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,16.50027397,2672
4,State_1,Commercial,Commercial_Other,10149,1931,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,8.2,2673
4,State_1,Commercial,Office_Uncategorized,26062,1922,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,36.88931507,2674
4,State_1,Commercial,Office_Uncategorized,16178,1916,,120.4,41,55.09677419,73,42,54.875,71,47,59.03225806,76,47,60.1,90,51,63.48387097,92,52,64.25,87,53,66.90322581,90,57,67.01612903,80,56,68.38333333,83,55,68.66129032,95,46,59.65,76,41,56.79032258,68,497,1477,20.69,0,0,62.06712329,0,0,0,0,27,6,0,0,,,,,65.39452055,2675
